fecha,PM25LE
151102,9.40395
151103,11.0947
151104,13.2812
151105,7.51978
151106,6.84724
151107,6.31974
151108,6.09866
151109,7.03403
151110,5.42445
151111,9.27895
151112,8.35507
151113,5.64795
151114,5.15891
151115,2.34512
151116,4.94991
151117,10.1572
151118,21.424
151119,20.7182
151120,12.3457
151121,7.21812
151122,5.52237
151123,7.93199
151124,6.66941
151125,6.39937
151126,5.7382
151127,3.44595
151128,5.18924
151129,2.30271
151130,2.64958
151201,4.44521
151202,7.4724
151203,4.44128
151204,2.95316
151205,3.40408
151206,2.16166
151207,5.24662
151208,4.62066
151209,4.15189
151210,2.35187
151211,2.86774
151212,2.39896
151213,4.241
151214,2.61754
151215,5.13745
151216,2.75004
151217,3.04483
151218,4.11345
151219,3.13087
151220,3.16695
151221,4.34579
151222,1.9385
151223,2.62875
151224,3.72008
151225,3.70004
151226,3.13
151227,3.47046
151228,3.77396
151229,4.17408
151230,3.04771
151231,22.1597
160101,4.29182
160102,1.40821
160103,2.32529
160104,2.85952
160105,5.9952
160106,6.06024
160107,8.62694
160108,9.76849
160109,6.3832
160110,5.07212
160111,5.22108
160112,2.81421
160113,3.3805
160114,2.88504
160115,5.5917
160116,4.06908
160117,2.47116
160118,4.12579
160119,2.39725
160120,3.08266
160121,5.7387
160122,1.39879
160123,3.91179
160124,1.9255
160125,2.26865
160126,1.15971
160127,1.08692
160128,1
160129,1.37246
160130,2.79812
160131,4.19208
160201,             
160202,4.05379
160203,4.9122
160204,4.27512
160205,5.08833
160206,8.56819
160207,6.09958
160208,6.40073
160209,5.30875
160210,8.81291
160211,11.0463
160212,4.78549
160213,3.43654
160214,3.93166
160215,3.60466
160216,4.30054
160217,6.18446
160218,5.29858
160219,4.27448
160220,3.94421
160221,3.3165
160222,2.93525
160223,5.12817
160224,4.8132
160225,4.94766
160226,7.16132
160227,8.61507
160228,6.9202
160229,7.2332
160301,6.96312
160302,9.07495
160303,3.77662
160304,11.3185
160305,10.7425
160306,8.51199
160307,7.07937
160308,6.3232
160309,4.30816
160310,9.02399
160311,7.11045
160312,11.881
160313,8.99303
160314,7.89236
160315,8.07553
160316,12.5636
160317,9.30981
160318,11.8697
160319,6.78328
160320,8.24878
160321,6.85263
160322,6.55241
160323,6.83508
160324,10.0393
160325,22.2633
160326,15.3776
160327,12.9757
160328,19.6387
160329,28.3983
160330,13.9282
160331,5.54253
160401,13.2229
160402,22.7349
160403,21.3676
160404,28.4446
160405,36.0216
160406,24.0347
160407,22.5878
160408,31.1417
160409,40.2224
160410,23.9998
160411,31.2789
160412,34.9612
160413,17.7743
160414,5.34378
160415,5.48291
160416,16.4712
160417,33.2188
160418,81.7432
160419,25.0945
160420,12.4323
160421,61.5676
160422,23.9945
160423,16.7606
160424,52.9312
160425,73.9253
160426,65.5114
160427,66.1537
160428,104.164
160429,93.3483
160430,99.8062
160501,53.3541
160502,43.1129
160503,69.4769
160504,70.1029
160505,87.5853
160506,84.9161
160507,81.9349
160508,53.0768
160509,81.1891
160510,109.006
160511,32.7442
160512,32.3379
160513,72.8607
160514,44.7791
160515,41.4638
160516,91.7267
160517,85.1995
160518,59.8287
160519,70.0782
160520,105.497
160521,62.6978
160522,127.401
160523,126.769
160524,39.3875
160525,23.105
160526,48.8716
160527,105.189
160528,61.8349
160529,49.1216
160530,52.7863
160531,53.0496
160601,44.4296
160602,91.7163
160603,44.9521
160604,34.2908
160605,59.1025
160606,39.6126
160607,82.9187
160608,51.9562
160609,69.2859
160610,154.447
160611,123.572
160612,163.31
160613,138.37
160614,71.5033
160615,96.5183
160616,146.871
160617,144.804
160618,148.537
160619,105.065
160620,69.4708
160621,142.896
160622,73.0616
160623,85.3004
160624,95.4033
160625,52.0742
160626,125.55
160627,117.979
160628,115.482
160629,87.8408
160630,69.9703
160701,132.408
160702,128.159
160703,215.312
160704,207.508
160705,109.457
160706,34.6367
160707,69.7617
160708,44.1008
160709,51.0496
160710,18.625
160711,25.3463
160712,64.2932
160713,27.8774
160714,41.0192
160715,53.4846
160716,97.6108
160717,43.3833
160718,73.2325
160719,71.0195
160720,46.0516
160721,49.1471
160722,35.2398
160723,34.0787
160724,43.0129
160725,39.6669
160726,106.735
160727,89.9142
160728,38.7542
160729,39.4141
160730,32.8267
160731,26.3223
160801,68.0023
160802,88.9229
160803,38.3552
160804,42.0883
160805,31.3057
160806,14.0751
160807,25.8124
160808,104.432
160809,102.031
160810,58.7817
160811,40.5194
160812,46.0358
160813,50.8158
160814,30.0074
160815,20.1464
160816,17.1795
160817,14.4043
160818,22.8041
160819,38.5468
160820,79.464
160821,80.2271
160822,73.814
160823,32.8729
160824,20.48
160825,15.6625
160826,67.2882
160827,85.7625
160828,58.0758
160829,27.5392
160830,32.4772
160831,66.918
160901,128.49
160902,50.3793
160903,7.87759
160904,21.5646
160905,66.6448
160906,57.8513
160907,44.5692
160908,41.75
160909,24.013
160910,34.5032
160911,21.0965
160912,7.4072
160913,32.4391
160914,45.6283
160915,40.0078
160916,56.4908
160917,38.6525
160918,31.6424
160919,22.8918
160920,24.4198
160921,17.5881
160922,41.9171
160923,26.6682
160924,28.8436
160925,23.0251
160926,23.9372
160927,18.3369
160928,31.5425
160929,6.98833
160930,10.0078
161001,23.4249
161002,21.0956
161003,23.3935
161004,21.1687
161005,31.8706
161006,11.5079
161007,23.3325
161008,18.2556
161009,20.6421
161010,8.44946
161011,21.2192
161012,17.9769
161013,12.3145
161014,17.97
161015,14.2433
161016,18.7324
161017,14.45
161018,25.8733
161019,17.2067
161020,11.3926
161021,8.28563
161022,8.55463
161023,12.7291
161024,9.63174
161025,5.67059
161026,4.98692
161027,6.98587
161028,5.49225
161029,5.63971
161030,2.85475
161031,13.637
161101,21.0573
161102,12.077
161103,5.20837
161104,2.37409
161105,3.14392
161106,4.13229
161107,5.15305
161108,5.88783
161109,6.50056
161110,7.7315
161111,7.78719
161112,5.51279
161113,4.85879
161114,4.9233
161115,7.01077
161116,             
161117,             
161118,5.29339
161119,6.76862
161120,6.64333
161121,8.3625
161122,14.1713
161123,9.52542
161124,11.893
161125,15.4205
161126,3.77217
161127,1.48292
161128,3.49696
161129,4.63313
161130,5.45695
161201,2.61237
161202,4.46142
161203,4.80904
161204,4.68854
161205,3.38737
161206,5.01337
161207,3.20687
161208,3.64917
161209,3.87212
161210,1.95283
161211,2.313
161212,3.66341
161213,3.77579
161214,4.82271
161215,3.22842
161216,3.99142
161217,3.51287
161218,3.20842
161219,3.55604
161220,5.05842
161221,3.74437
161222,4.03706
161223,2.64675
161224,3.40337
161225,3.55262
161226,2.88996
161227,3.34566
161228,2.66141
161229,3.01562
161230,2.32812
161231,7.33117
